userid,user,pageid,revid,parentid,ns,title,timestamp,comment,texthidden
39197131,Yapperbot,72509302,1128324396,1128280624,0,December 2022 Twitter suspensions,2022-12-19T15:00:23Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,72523018,1128290937,1128246150,0,2022 Salang Tunnel fire,2022-12-19T11:00:23Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,72192939,1128114884,1128076764,0,55th National Conference of the African National Congress,2022-12-18T13:00:38Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,72506173,1128022448,1127972346,0,2022 Batang Kali landslide,2022-12-18T00:00:53Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,71963495,1127945987,1127910898,0,2022–2023 Russian strikes against Ukrainian infrastructure,2022-12-17T15:00:23Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,72479300,1127868349,1127821622,0,Qatar corruption scandal at the European Parliament,2022-12-17T03:00:38Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,72505270,1127731900,1127697107,0,2022 Jordanian protests,2022-12-16T10:00:38Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,72489961,1127680008,1127633305,0,2022–2023 blockade of the Republic of Artsakh,2022-12-16T02:00:38Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,72500887,1127645015,1127599801,0,2022 English Channel boat capsizing,2022-12-15T22:00:23Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,34946963,1127601270,1127560404,0,Fusion ignition,2022-12-15T17:00:38Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,72494060,1127542697,1127508491,0,2022 Kinshasa floods,2022-12-15T09:00:38Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,72484862,1127400251,1127365248,0,2022 Kabul hotel attack,2022-12-14T14:00:23Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,72489961,1127353611,1127313864,0,2022–2023 blockade of the Republic of Artsakh,2022-12-14T07:00:23Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,337301,1127220341,1127181701,0,National Ignition Facility,2022-12-13T15:00:23Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,72475538,1126977040,1126941928,0,Outline of the Russo-Ukrainian War,2022-12-12T07:00:23Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,72437201,1126761926,1126714744,0,2022 German coup d'état plot,2022-12-11T03:00:38Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,72438093,1126563301,1126510841,0,2022 Peruvian self-coup attempt,2022-12-10T01:00:38Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,72437201,1126468373,1126431247,0,2022 German coup d'état plot,2022-12-09T14:00:38Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,4287121,1126323525,1126274854,0,Condor Ferries,2022-12-08T19:00:23Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,69551444,1126280436,1126242886,0,Junior Eurovision Song Contest 2022,2022-12-08T14:00:38Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,60938753,1126220074,1126173015,0,Peruvian political crisis (2017–present),2022-12-08T05:00:38Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,72433618,1126162816,1126111616,0,Astana Anyar bombing,2022-12-07T22:00:53Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,71963495,1125904391,1125868440,0,2022–2023 Russian strikes against Ukrainian infrastructure,2022-12-06T14:00:38Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,72416997,1125830871,1125794823,0,2022–2023 Irish anti-immigration protests,2022-12-06T03:00:38Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,2407461,1125757534,1125711693,0,Semeru,2022-12-05T18:00:38Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,72417893,1125699207,1125666783,0,Moore County substation attack,2022-12-05T11:00:23Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,72351345,1125333541,1125295903,0,2022 COVID-19 protests in China,2022-12-03T13:00:38Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,72390516,1125117900,1125075139,0,2022 Spain letter bomb attacks,2022-12-02T08:00:39Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,72257526,1125029856,1124977278,0,Bankruptcy of FTX,2022-12-01T21:00:23Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,72381926,1124928802,1124892336,0,November 2022 Quetta bombing,2022-12-01T08:00:38Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,72355139,1124420840,1124372918,0,2022 AJK local government elections,2022-11-28T21:00:23Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
39197131,Yapperbot,72351362,1124307172,1124256918,0,2022 Ischia landslide,2022-11-28T08:00:23Z,"Auto-removing {{current}} - no edits in 5hrs+. The event may still be current, but [[Template:Current|the {{current}} template is designed only for articles which many editors are editing, and is usually up for less than a day]].",NA
